date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,population,new_confirmed_0_30,new_confirmed_30_60,new_confirmed_60_80,new_confirmed_80_plus,cumulative_confirmed_0_30,cumulative_confirmed_30_60,cumulative_confirmed_60_80,cumulative_confirmed_80_plus,new_deceased_0_30,new_deceased_30_60,new_deceased_60_80,new_deceased_80_plus,cumulative_deceased_0_30,cumulative_deceased_30_60,cumulative_deceased_60_80,cumulative_deceased_80_plus,new_hospitalized_patients_0_30,new_hospitalized_patients_30_60,new_hospitalized_patients_60_80,new_hospitalized_patients_80_plus,cumulative_hospitalized_patients_0_30,cumulative_hospitalized_patients_30_60,cumulative_hospitalized_patients_60_80,cumulative_hospitalized_patients_80_plus,new_intensive_care_patients_0_30,new_intensive_care_patients_30_60,new_intensive_care_patients_60_80,new_intensive_care_patients_80_plus,cumulative_intensive_care_patients_0_30,cumulative_intensive_care_patients_30_60,cumulative_intensive_care_patients_60_80,cumulative_intensive_care_patients_80_plus,population_0_30,population_30_60,population_60_80,population_80_plus
2020-07-20,1622.0,8.0,276485.0,29844.0,86.0,112511.0,8.0,9625.0,46937060,636.0,753.0,152.0,81.0,25744.0,113775.0,71489.0,59972.0,0.0,2.0,1.0,5.0,47.0,1401.0,9526.0,18691.0,7.0,34.0,26.0,18.0,2939.0,32996.0,44246.0,30975.0,0.0,2.0,6.0,0.0,218.0,3100.0,5667.0,490.0,14075720,20948387,9032069,2880884
2020-07-21,2354.0,8.0,278839.0,29852.0,83.0,112594.0,4.0,9629.0,46937060,956.0,1098.0,220.0,78.0,26700.0,114873.0,71709.0,60050.0,0.0,1.0,2.0,5.0,47.0,1402.0,9528.0,18696.0,9.0,30.0,23.0,21.0,2948.0,33026.0,44269.0,30996.0,1.0,0.0,2.0,1.0,219.0,3100.0,5669.0,491.0,14075720,20948387,9032069,2880884
2020-07-22,2361.0,4.0,281200.0,29856.0,112.0,112706.0,10.0,9639.0,46937060,899.0,1153.0,225.0,82.0,27599.0,116026.0,71934.0,60132.0,0.0,0.0,0.0,4.0,47.0,1402.0,9528.0,18700.0,11.0,46.0,30.0,25.0,2959.0,33072.0,44299.0,31021.0,0.0,4.0,6.0,0.0,219.0,3104.0,5675.0,491.0,14075720,20948387,9032069,2880884
2020-07-23,2377.0,4.0,283577.0,29860.0,106.0,112812.0,4.0,9643.0,46937060,972.0,1088.0,234.0,83.0,28571.0,117114.0,72168.0,60215.0,0.0,0.0,0.0,4.0,47.0,1402.0,9528.0,18704.0,14.0,39.0,27.0,26.0,2973.0,33111.0,44326.0,31047.0,0.0,2.0,2.0,0.0,219.0,3106.0,5677.0,491.0,14075720,20948387,9032069,2880884
2020-07-24,2848.0,8.0,286425.0,29868.0,103.0,112915.0,6.0,9649.0,46937060,1173.0,1297.0,247.0,128.0,29744.0,118411.0,72415.0,60343.0,0.0,0.0,3.0,5.0,47.0,1402.0,9531.0,18709.0,14.0,34.0,37.0,18.0,2987.0,33145.0,44363.0,31065.0,0.0,2.0,4.0,0.0,219.0,3108.0,5681.0,491.0,14075720,20948387,9032069,2880884
2020-07-25,1717.0,11.0,288142.0,29879.0,104.0,113019.0,3.0,9652.0,46937060,729.0,735.0,190.0,63.0,30473.0,119146.0,72605.0,60406.0,0.0,1.0,2.0,8.0,47.0,1403.0,9533.0,18717.0,9.0,42.0,28.0,25.0,2996.0,33187.0,44391.0,31090.0,0.0,2.0,1.0,0.0,219.0,3110.0,5682.0,491.0,14075720,20948387,9032069,2880884
2020-07-26,1372.0,7.0,289514.0,29886.0,94.0,113113.0,10.0,9662.0,46937060,518.0,630.0,158.0,66.0,30991.0,119776.0,72763.0,60472.0,0.0,0.0,0.0,7.0,47.0,1403.0,9533.0,18724.0,9.0,33.0,21.0,31.0,3005.0,33220.0,44412.0,31121.0,1.0,5.0,4.0,0.0,220.0,3115.0,5686.0,491.0,14075720,20948387,9032069,2880884
2020-07-27,2047.0,10.0,291561.0,29896.0,177.0,113290.0,16.0,9678.0,46937060,716.0,965.0,248.0,116.0,31707.0,120741.0,73011.0,60588.0,0.0,0.0,2.0,8.0,47.0,1403.0,9535.0,18732.0,27.0,65.0,42.0,42.0,3032.0,33285.0,44454.0,31163.0,0.0,11.0,5.0,0.0,220.0,3126.0,5691.0,491.0,14075720,20948387,9032069,2880884
2020-07-28,2932.0,13.0,294493.0,29909.0,136.0,113426.0,11.0,9689.0,46937060,1119.0,1347.0,293.0,167.0,32826.0,122088.0,73304.0,60755.0,0.0,0.0,4.0,9.0,47.0,1403.0,9539.0,18741.0,9.0,45.0,40.0,42.0,3041.0,33330.0,44494.0,31205.0,0.0,3.0,6.0,2.0,220.0,3129.0,5697.0,493.0,14075720,20948387,9032069,2880884
2020-07-29,3211.0,10.0,297704.0,29919.0,168.0,113594.0,10.0,9699.0,46937060,1214.0,1423.0,335.0,234.0,34040.0,123511.0,73639.0,60989.0,0.0,0.0,0.0,10.0,47.0,1403.0,9539.0,18751.0,12.0,64.0,47.0,45.0,3053.0,33394.0,44541.0,31250.0,0.0,1.0,8.0,1.0,220.0,3130.0,5705.0,494.0,14075720,20948387,9032069,2880884
2020-07-30,3489.0,11.0,301193.0,29930.0,169.0,113763.0,10.0,9709.0,46937060,1353.0,1583.0,345.0,200.0,35393.0,125094.0,73984.0,61189.0,0.0,1.0,3.0,7.0,47.0,1404.0,9542.0,18758.0,11.0,58.0,51.0,49.0,3064.0,33452.0,44592.0,31299.0,1.0,6.0,3.0,0.0,221.0,3136.0,5708.0,494.0,14075720,20948387,9032069,2880884
2020-07-31,3879.0,17.0,305072.0,29947.0,191.0,113954.0,13.0,9722.0,46937060,1493.0,1809.0,392.0,176.0,36886.0,126903.0,74376.0,61365.0,1.0,1.0,3.0,12.0,48.0,1405.0,9545.0,18770.0,15.0,61.0,53.0,61.0,3079.0,33513.0,44645.0,31360.0,0.0,9.0,3.0,1.0,221.0,3145.0,5711.0,495.0,14075720,20948387,9032069,2880884
2020-08-01,3053.0,13.0,308125.0,29960.0,203.0,114157.0,14.0,9736.0,46937060,1154.0,1400.0,337.0,153.0,38040.0,128303.0,74713.0,61518.0,0.0,0.0,2.0,11.0,48.0,1405.0,9547.0,18781.0,19.0,63.0,49.0,72.0,3098.0,33576.0,44694.0,31432.0,0.0,8.0,4.0,2.0,221.0,3153.0,5715.0,497.0,14075720,20948387,9032069,2880884
2020-08-02,1841.0,14.0,309966.0,29974.0,162.0,114319.0,18.0,9754.0,46937060,638.0,873.0,224.0,103.0,38678.0,129176.0,74937.0,61621.0,0.0,1.0,3.0,10.0,48.0,1406.0,9550.0,18791.0,12.0,50.0,57.0,43.0,3110.0,33626.0,44751.0,31475.0,2.0,5.0,9.0,2.0,223.0,3158.0,5724.0,499.0,14075720,20948387,9032069,2880884
2020-08-03,2791.0,10.0,312757.0,29984.0,214.0,114533.0,16.0,9770.0,46937060,1020.0,1234.0,343.0,193.0,39698.0,130410.0,75280.0,61814.0,0.0,1.0,0.0,9.0,48.0,1407.0,9550.0,18800.0,11.0,92.0,59.0,52.0,3121.0,33718.0,44810.0,31527.0,0.0,11.0,4.0,1.0,223.0,3169.0,5728.0,500.0,14075720,20948387,9032069,2880884
